orderID,dateOfOrderPlacement,dateOfOrderArrival,licenseNumber
5811,2015-12-11 18:27:00,2018-08-14 00:48:35,244
5812,2017-09-06 05:32:25,2019-09-10 17:13:28,155
5813,2016-03-02 01:15:37,2020-02-08 01:31:23,863
5814,2016-09-30 04:15:06,2021-06-06 00:52:07,763
5815,2017-10-13 08:24:37,2018-08-20 00:34:08,12
5816,2015-07-31 02:39:03,2020-08-13 17:46:08,232
5817,2015-12-12 08:38:48,2019-12-07 19:21:25,510
5818,2016-02-14 21:49:27,2018-12-21 05:07:42,620
5819,2015-09-03 03:35:37,2018-12-29 15:00:47,489
5820,2017-06-08 18:00:02,2019-11-11 23:16:45,146
5821,2017-07-09 15:20:00,2020-08-29 19:03:48,622
5822,2017-08-27 04:17:28,2021-03-26 04:23:18,624
5823,2017-11-01 16:22:17,2019-10-21 07:13:31,525
5824,2016-10-12 21:06:52,2019-12-31 02:16:29,268
5825,2017-05-19 08:24:43,2018-07-10 12:34:33,50
5826,2015-09-22 07:58:48,2018-07-23 14:19:34,681
5827,2015-07-31 10:43:27,2020-12-10 22:56:10,735
5828,2017-10-22 08:04:16,2018-10-14 00:50:38,36
5829,2018-04-19 16:11:10,2019-08-29 23:40:54,189
5830,2017-06-25 17:09:52,2020-01-22 06:38:08,961
5831,2018-05-28 05:49:53,2020-12-20 03:13:16,951
5832,2017-05-18 05:27:35,2020-03-27 00:58:32,541
5833,2016-10-03 22:34:54,2020-08-12 13:01:05,890
5834,2015-12-16 22:47:34,2019-11-11 21:20:47,136
5835,2018-02-05 20:20:05,2020-05-12 18:52:34,48
5836,2016-06-03 07:25:59,2019-11-04 00:04:57,796
5837,2017-12-14 05:50:01,2020-10-21 19:24:49,29
5838,2017-10-23 18:24:27,2021-04-20 20:55:02,210
5839,2017-08-14 07:12:41,2019-11-16 22:23:26,74
5840,2015-10-09 01:32:40,2020-01-25 00:25:46,283
5841,2017-06-02 13:30:50,2020-10-31 14:45:48,213
5842,2017-04-11 23:17:47,2021-04-11 08:30:43,681
5843,2015-09-07 21:48:34,2020-10-13 16:34:52,340
5844,2016-08-04 22:31:11,2021-05-16 13:56:20,987
5845,2017-05-30 21:21:43,2019-06-05 03:01:16,714
5846,2018-03-21 19:24:04,2020-04-12 00:57:51,86
5847,2017-09-15 06:27:36,2021-01-15 05:13:54,158
5848,2016-09-25 00:59:05,2021-01-07 04:39:18,474
5849,2016-06-27 18:00:14,2019-09-16 13:59:27,504
5850,2016-03-12 19:57:13,2020-01-01 09:35:51,265
5851,2018-04-08 22:50:46,2018-08-14 15:16:11,931
5852,2015-11-20 11:29:45,2019-06-21 14:59:00,655
5853,2016-08-09 04:08:22,2019-02-04 17:19:40,228
5854,2016-04-11 20:07:28,2020-07-21 15:20:15,866
5855,2015-08-21 18:40:35,2021-03-13 00:43:32,456
5856,2016-07-24 02:39:34,2018-08-29 04:01:10,516
5857,2017-12-05 07:47:39,2020-06-27 10:50:51,158
5858,2016-10-01 11:22:19,2020-04-10 22:17:48,266
5859,2016-01-21 21:21:48,2021-05-28 12:30:15,504
5860,2017-07-08 15:02:45,2019-08-26 12:46:48,55
5861,2018-04-18 00:32:22,2018-08-14 22:53:03,552
5862,2016-01-31 01:21:18,2019-12-11 16:02:40,146
5863,2016-05-03 15:37:57,2018-10-23 04:13:18,511
5864,2017-10-13 17:31:07,2018-11-22 12:58:26,275
5865,2017-01-22 21:40:56,2019-09-04 10:43:04,784
5866,2015-10-03 22:58:30,2020-01-23 22:00:12,718
5867,2016-01-13 02:46:56,2020-09-07 00:00:25,278
5868,2017-01-07 04:09:49,2019-03-24 20:34:35,360
5869,2015-07-30 07:25:26,2021-04-18 22:50:34,240
5870,2017-09-04 09:08:25,2019-01-27 22:38:25,143
5871,2016-09-03 18:19:40,2020-06-10 12:53:22,692
5872,2016-05-08 21:22:32,2019-12-25 17:10:33,264
5873,2016-09-14 07:35:11,2019-03-26 11:21:06,403
5874,2017-05-30 21:05:58,2018-06-24 01:13:47,178
5875,2016-03-21 13:48:28,2020-03-20 10:01:33,889
5876,2017-11-25 22:02:08,2018-08-16 13:43:20,350
5877,2018-02-14 21:04:58,2019-02-10 22:12:41,80
5878,2016-06-13 04:17:21,2020-06-21 15:24:05,456
5879,2016-09-08 15:23:27,2020-12-24 19:44:02,760
5880,2015-08-07 20:48:11,2019-04-21 21:11:08,32
5881,2016-09-30 01:23:52,2019-05-03 05:55:18,692
5882,2017-04-12 16:00:55,2019-12-28 19:13:16,81
5883,2017-04-12 13:46:23,2019-06-16 09:24:46,906
5884,2015-09-05 22:34:54,2019-10-30 21:23:02,844
5885,2017-05-22 15:55:46,2020-01-24 21:23:23,854
5886,2015-08-29 17:17:30,2020-11-28 00:14:19,358
5887,2018-05-17 19:17:26,2021-03-22 01:29:40,100
5888,2017-01-01 15:44:39,2020-01-11 07:22:09,584
5889,2015-08-17 02:37:57,2020-01-31 08:57:08,887
5890,2017-09-04 19:05:00,2020-10-04 11:31:26,759
5891,2018-02-09 08:14:55,2020-10-27 02:04:02,653
5892,2018-06-02 12:38:31,2018-12-25 22:43:17,40
5893,2016-10-09 22:34:43,2020-12-25 20:47:11,213
5894,2015-11-12 12:22:43,2020-03-22 02:49:13,147
5895,2018-05-17 17:11:28,2018-11-21 21:25:18,758
5896,2017-02-11 17:00:52,2019-07-12 14:08:09,246
5897,2016-10-08 18:15:54,2020-06-27 22:55:59,450
5898,2015-10-30 10:40:19,2018-09-29 03:37:09,309
5899,2018-01-19 23:44:10,2019-07-26 08:50:53,291
5900,2016-02-24 02:27:52,2021-03-06 17:20:57,463
5901,2017-02-19 09:20:48,2019-11-04 13:30:32,682
5902,2016-08-14 08:57:42,2020-11-16 01:33:35,872
5903,2017-07-22 05:18:51,2019-09-22 18:58:10,735
5904,2017-04-15 14:30:10,2019-02-11 15:20:27,630
5905,2017-01-29 19:20:29,2018-06-09 07:07:49,105
5906,2017-04-09 17:49:39,2021-02-24 20:54:49,461
5907,2015-06-18 13:10:52,2019-01-18 07:21:36,498
5908,2017-07-28 03:19:54,2018-11-20 14:35:59,279
5909,2016-08-30 13:26:04,2018-08-27 15:13:23,299
5910,2017-12-02 13:28:09,2019-12-02 13:59:29,814
5911,2017-10-28 06:08:49,2020-08-15 00:19:40,476
5912,2017-08-10 19:21:22,2020-02-11 09:37:07,567
5913,2017-10-25 11:41:56,2020-09-15 20:24:36,412
5914,2015-09-24 03:02:18,2020-10-15 03:01:32,372
5915,2016-04-17 17:58:05,2018-07-15 11:46:12,733
5916,2015-09-23 12:45:59,2019-05-29 21:16:26,273
5917,2017-10-02 08:00:15,2021-04-15 04:52:02,917
5918,2016-05-05 06:31:42,2020-12-11 16:05:55,220
5919,2018-05-01 16:41:16,2020-05-18 03:51:49,572
5920,2017-10-23 16:30:39,2019-03-11 01:29:30,392
5921,2017-04-22 05:25:33,2019-07-29 21:35:48,573
5922,2016-10-07 18:35:53,2019-05-23 20:12:27,880
5923,2017-09-28 11:07:52,2018-06-19 00:50:20,422
5924,2017-03-29 16:17:22,2019-11-07 02:12:33,963
5925,2015-12-08 22:00:10,2020-07-02 15:02:55,98
5926,2015-10-31 06:23:40,2020-12-19 18:56:33,397
5927,2015-10-13 02:28:59,2020-12-18 05:16:44,502
5928,2017-09-10 23:16:41,2019-10-14 18:17:48,512
5929,2016-04-16 04:10:08,2019-05-07 04:52:58,412
5930,2016-09-13 04:47:59,2019-06-07 20:19:06,995
5931,2016-03-04 21:31:23,2021-04-29 05:30:40,371
5932,2016-12-13 01:09:38,2020-07-05 21:07:16,583
5933,2016-10-03 14:08:51,2020-02-02 10:46:40,619
5934,2016-06-23 22:01:11,2019-07-03 18:31:22,517
5935,2018-01-01 18:56:45,2020-08-23 13:31:04,481
5936,2018-04-16 00:12:49,2020-05-15 23:42:00,843
5937,2015-12-11 09:17:04,2020-07-23 21:06:31,9
5938,2018-01-11 02:27:13,2020-11-09 17:11:42,95
5939,2018-05-13 08:55:36,2020-11-18 14:53:25,350
5940,2016-06-22 08:46:40,2020-09-14 19:09:13,138
5941,2017-07-17 03:28:44,2018-08-11 22:14:41,594
5942,2016-09-12 17:49:06,2019-02-28 14:05:51,739
5943,2016-11-27 17:47:12,2020-10-20 23:51:39,857
5944,2018-03-30 05:50:35,2018-10-22 09:17:37,956
5945,2016-06-10 23:12:22,2019-03-07 00:27:21,993
5946,2016-03-12 17:05:10,2020-03-08 12:10:17,459
5947,2017-08-18 11:18:38,2020-06-21 17:39:21,530
5948,2015-07-14 18:35:12,2020-07-06 11:24:06,9
5949,2016-12-16 23:11:48,2018-11-05 06:20:50,286
5950,2017-11-09 13:54:41,2021-01-28 23:10:59,13
5951,2016-04-13 02:04:27,2018-08-25 08:22:32,499
5952,2015-09-26 19:54:44,2019-04-28 07:32:49,823
5953,2017-01-25 08:35:42,2018-09-11 07:46:41,529
5954,2016-02-16 06:42:37,2020-06-07 09:12:50,722
5955,2017-09-24 22:47:30,2020-11-24 07:18:02,851
5956,2017-12-27 16:17:00,2020-05-09 11:46:25,44
5957,2017-11-06 17:20:59,2019-06-30 13:28:32,994
5958,2017-12-20 23:09:55,2021-03-14 03:00:30,426
5959,2015-12-22 05:01:39,2019-04-01 04:31:40,885
5960,2016-08-18 23:11:22,2020-02-09 08:08:34,109
5961,2016-07-14 20:50:12,2019-06-16 10:01:10,160
5962,2016-06-08 13:48:50,2020-07-21 07:33:10,836
5963,2018-02-03 02:51:06,2020-04-23 20:11:23,132
5964,2016-11-15 07:24:36,2020-02-05 15:56:01,8
5965,2017-06-22 06:32:31,2021-02-10 20:34:14,306
5966,2017-04-03 06:15:49,2020-01-26 22:47:14,106
5967,2017-05-06 14:52:51,2020-06-05 16:23:28,940
5968,2016-10-20 08:57:24,2021-01-19 05:45:35,280
5969,2015-12-24 22:40:22,2019-11-05 18:58:33,10
5970,2017-01-16 11:41:39,2018-09-26 03:56:47,27
5971,2017-01-06 16:49:15,2020-01-08 18:49:17,929
5972,2015-11-11 11:58:42,2020-02-01 21:16:47,836
5973,2016-01-18 15:37:42,2019-07-09 05:18:59,883
5974,2018-03-13 04:54:04,2021-01-22 17:09:16,623
5975,2016-12-10 11:06:42,2019-12-10 09:23:23,516
5976,2016-04-04 04:15:12,2020-05-10 19:51:14,783
5977,2017-06-22 18:25:01,2020-12-14 08:32:52,825
5978,2018-04-03 13:15:44,2018-10-05 16:46:05,686
5979,2017-09-25 21:54:07,2019-11-12 05:58:17,717
5980,2018-04-18 09:43:38,2019-03-10 15:23:02,444
5981,2016-08-20 08:11:26,2019-08-02 07:23:38,396
5982,2017-09-12 20:08:56,2019-08-23 03:49:50,112
5983,2017-09-02 16:49:34,2018-06-26 10:52:50,169
5984,2016-10-15 07:18:27,2020-01-18 13:05:06,29
5985,2018-03-18 03:39:57,2020-02-16 07:47:30,462
5986,2017-02-03 02:42:37,2020-08-14 01:28:51,608
5987,2017-02-01 12:04:30,2020-12-18 15:21:32,46
5988,2015-12-27 20:48:15,2021-05-13 00:26:54,511
5989,2015-06-22 06:23:06,2020-10-06 16:36:52,379
5990,2017-01-11 01:19:55,2019-06-30 16:42:04,370
5991,2015-09-14 15:12:45,2020-04-12 03:21:45,545
5992,2018-03-21 19:22:18,2019-04-29 18:40:07,889
5993,2017-04-29 22:04:07,2019-05-19 01:34:24,26
5994,2017-06-05 14:23:43,2020-11-23 17:50:29,835
5995,2017-10-15 05:42:09,2020-07-03 07:14:56,470
5996,2015-10-14 07:31:22,2018-09-09 09:38:08,976
5997,2017-03-15 17:25:21,2018-06-12 07:17:31,725
5998,2017-04-08 05:21:07,2018-09-27 12:59:54,106
5999,2016-01-28 17:11:26,2019-12-04 16:30:50,711
6000,2016-07-13 15:25:35,2019-02-12 21:31:59,473
6001,2017-08-17 18:46:43,2019-03-04 08:16:08,193
6002,2018-04-11 11:02:54,2019-06-16 01:13:37,369
6003,2016-03-05 16:12:57,2019-12-06 07:31:46,414
6004,2018-05-14 23:47:49,2019-07-04 03:47:02,640
6005,2018-06-02 14:23:44,2021-01-24 02:12:13,275
6006,2017-03-26 06:07:05,2019-12-09 15:31:48,645
6007,2017-12-28 05:27:40,2019-02-26 03:15:30,668
6008,2018-04-24 07:53:05,2021-04-16 03:39:30,895
6009,2017-11-06 15:50:12,2018-07-17 03:01:13,296
6010,2018-02-10 02:48:00,2018-07-26 07:36:38,879
6011,2018-04-23 17:12:32,2020-06-25 16:47:22,791
6012,2018-04-13 20:40:33,2020-08-23 04:18:52,386
6013,2017-05-10 23:14:01,2020-03-30 07:15:48,618
6014,2016-09-30 05:00:58,2019-07-19 04:32:14,90
6015,2016-04-26 05:11:24,2021-05-15 18:18:07,277
6016,2018-01-02 11:19:13,2018-12-07 06:03:06,842
6017,2016-03-09 10:19:39,2019-06-27 09:54:12,755
6018,2015-07-10 03:07:30,2020-06-16 18:15:12,529
6019,2015-11-30 15:57:56,2019-04-27 04:07:56,374
6020,2016-03-06 11:56:56,2018-12-20 02:20:46,130
6021,2016-11-29 06:16:51,2019-09-04 06:05:50,15
6022,2017-11-25 08:23:50,2019-01-12 18:33:34,665
6023,2016-11-21 17:25:22,2018-09-07 06:33:47,452
6024,2015-07-22 16:38:30,2020-02-22 04:42:49,729
6025,2015-10-31 23:15:30,2019-04-01 00:10:00,124
6026,2016-07-15 04:20:54,2021-01-19 04:56:56,790
6027,2016-10-05 10:11:54,2018-06-13 20:02:18,778
6028,2017-10-06 00:49:14,2020-12-25 16:16:43,780
6029,2016-09-17 09:50:12,2018-12-25 23:31:41,735
6030,2017-09-06 13:32:09,2018-08-08 14:44:12,407
6031,2016-01-25 03:21:03,2018-09-22 09:38:13,180
6032,2016-11-14 22:47:14,2019-12-30 01:03:27,305
6033,2017-09-07 19:38:11,2021-05-01 01:15:11,827
6034,2016-06-26 17:35:18,2021-03-21 19:53:29,982
6035,2016-08-23 20:15:21,2018-12-23 04:51:07,288
6036,2016-02-03 06:06:02,2020-03-13 03:04:49,884
6037,2017-06-21 15:54:35,2018-06-17 19:50:54,960
6038,2017-09-20 19:18:36,2019-09-17 20:27:07,56
6039,2016-03-10 00:41:20,2019-01-16 14:25:05,693
6040,2016-08-20 06:45:53,2018-07-07 19:11:12,74
6041,2016-01-12 07:42:18,2019-04-10 12:16:56,424
6042,2016-02-16 16:26:34,2019-02-28 09:46:15,732
6043,2017-05-11 01:35:44,2020-08-09 06:23:12,191
6044,2016-12-22 12:56:09,2021-01-25 12:54:33,250
6045,2017-02-15 01:33:35,2021-04-06 20:09:07,254
6046,2017-08-15 01:15:06,2021-04-01 02:30:58,536
6047,2016-02-17 12:42:07,2019-02-06 08:33:57,29
6048,2015-09-06 11:58:26,2019-03-22 06:31:20,459
6049,2016-02-21 18:59:33,2019-07-24 15:22:59,925
6050,2016-02-19 16:15:52,2019-07-27 13:29:07,954
6051,2017-09-13 06:19:08,2018-09-22 01:29:52,427
6052,2017-07-16 22:17:54,2018-06-15 14:06:22,251
6053,2016-04-11 18:17:21,2018-06-07 12:55:21,824
6054,2018-05-23 07:28:55,2019-11-17 17:50:59,801
6055,2016-04-18 05:36:57,2018-08-05 09:35:59,287
6056,2018-04-24 16:41:58,2021-02-23 13:22:33,630
6057,2016-02-25 20:04:04,2019-12-05 06:50:41,43
6058,2017-01-22 18:47:28,2018-12-10 04:33:25,161
6059,2017-01-19 04:44:58,2018-11-14 22:52:21,436
6060,2015-06-18 01:43:02,2020-12-03 08:59:01,677
6061,2018-03-08 13:12:28,2019-11-17 11:40:38,909
6062,2016-09-28 18:49:44,2018-07-08 02:32:32,128
6063,2015-11-12 15:30:41,2021-03-09 10:01:01,585
6064,2015-08-12 04:20:19,2019-09-16 11:40:42,846
6065,2016-12-24 11:15:08,2021-03-22 02:31:46,921
6066,2018-04-16 10:12:56,2021-01-29 15:46:48,234
6067,2016-04-09 17:51:05,2018-06-30 03:34:18,167
6068,2015-11-10 19:35:55,2020-10-12 17:37:47,296
6069,2015-08-17 13:21:05,2020-10-01 05:54:27,756
6070,2015-12-26 10:45:36,2020-03-09 05:44:12,166
6071,2017-11-13 01:36:35,2020-10-24 02:01:59,348
6072,2016-08-23 01:34:35,2018-10-15 17:21:08,455
6073,2016-01-04 07:55:10,2020-10-14 12:43:33,313
6074,2018-03-10 03:20:35,2020-12-21 23:46:44,67
6075,2018-05-02 14:57:28,2018-12-28 09:22:49,290
6076,2015-09-01 13:36:13,2020-10-26 11:35:27,942
6077,2016-12-25 01:54:56,2019-08-02 06:58:22,502
6078,2017-02-26 22:12:02,2020-08-27 09:22:29,62
6079,2016-10-16 08:49:08,2021-01-08 11:47:51,382
6080,2016-07-19 18:40:01,2019-10-11 21:02:13,327
6081,2016-09-12 10:38:33,2021-03-14 19:16:53,99
6082,2016-02-11 18:49:02,2020-10-30 19:25:01,946
6083,2015-11-27 18:29:24,2020-09-02 21:49:22,597
6084,2016-11-16 08:37:43,2018-06-25 14:03:54,711
6085,2016-05-11 23:37:21,2020-10-15 07:41:45,129
6086,2016-08-06 21:05:25,2020-01-12 08:59:57,834
6087,2018-04-15 05:49:55,2020-08-01 01:10:50,207
6088,2017-03-19 09:02:35,2021-02-28 10:10:56,90
6089,2015-09-14 00:50:16,2018-07-03 12:36:22,403
6090,2018-04-04 06:03:48,2021-02-04 05:49:00,647
6091,2016-06-22 23:55:41,2018-08-06 09:39:09,288
6092,2016-11-11 15:49:46,2020-07-10 06:44:44,569
6093,2016-05-03 06:41:35,2020-01-23 17:16:59,964
6094,2018-04-02 19:05:08,2019-04-20 22:47:53,79
6095,2017-09-20 03:58:18,2020-11-27 17:19:58,591
6096,2017-11-28 18:01:53,2019-11-10 17:37:38,24
6097,2017-09-18 01:59:48,2019-12-18 05:04:32,316
6098,2017-03-17 17:45:01,2019-03-21 12:31:12,865
6099,2018-01-09 01:26:55,2020-01-18 19:29:14,624
6100,2017-04-09 12:25:19,2020-11-29 22:16:06,305
6101,2018-03-19 22:18:43,2019-01-17 01:53:00,817
6102,2016-11-16 15:48:30,2019-05-14 14:17:10,267
6103,2016-12-28 20:16:29,2018-11-01 16:02:58,799
6104,2016-04-22 01:25:50,2021-03-06 02:20:23,721
6105,2016-08-05 05:00:52,2021-02-06 02:23:48,773
6106,2016-03-12 06:45:17,2018-08-15 12:02:05,334
6107,2017-01-19 23:32:55,2018-10-12 14:33:47,375
6108,2017-07-25 09:35:19,2020-05-08 14:39:55,160
6109,2015-09-27 13:46:09,2020-02-04 07:51:48,190
6110,2017-01-17 06:39:58,2019-07-02 19:48:38,558
6111,2016-04-24 01:39:08,2019-09-02 16:25:27,522
6112,2017-02-14 06:04:55,2020-11-13 02:02:00,831
6113,2017-10-23 23:11:16,2018-12-19 06:58:43,560
6114,2016-05-02 22:08:57,2021-05-02 01:02:29,508
6115,2015-08-10 08:13:48,2020-04-20 20:16:26,331
6116,2017-08-19 07:38:44,2021-03-18 11:13:32,670
6117,2016-09-24 11:07:08,2020-05-09 21:22:49,500
6118,2018-05-29 22:45:22,2019-01-19 00:08:39,960
6119,2016-04-06 18:55:28,2020-12-21 06:36:06,50
6120,2016-11-27 16:37:54,2018-10-04 20:34:18,671
6121,2018-04-30 08:23:11,2018-07-31 13:14:44,979
6122,2016-12-02 03:32:30,2019-12-12 15:50:30,634
6123,2017-05-10 13:16:29,2020-05-26 16:09:01,31
6124,2017-06-21 05:10:10,2018-07-03 08:53:05,567
6125,2016-02-25 06:51:45,2020-10-01 19:33:38,804
6126,2018-01-25 21:06:27,2021-04-02 19:51:01,432
6127,2017-09-28 14:21:58,2018-11-11 06:18:33,575
6128,2016-05-08 23:47:29,2019-07-08 07:36:26,140
6129,2015-08-13 03:13:19,2019-10-31 09:04:30,487
6130,2015-12-18 23:33:51,2019-05-03 19:58:27,592
6131,2017-02-04 11:52:42,2019-02-10 10:32:09,303
6132,2017-07-26 05:19:48,2021-04-16 19:55:57,690
6133,2016-10-22 09:51:36,2018-10-22 14:31:24,230
6134,2016-10-29 19:17:23,2020-10-01 17:37:57,147
6135,2015-09-18 00:56:04,2020-03-08 10:25:45,928
6136,2015-11-04 20:11:57,2019-07-09 22:22:03,13
6137,2016-09-20 04:02:55,2020-03-02 03:05:47,341
6138,2017-04-19 16:01:35,2021-02-08 12:00:33,959
6139,2017-07-29 21:40:57,2019-06-22 12:35:59,266
6140,2018-04-24 17:07:39,2020-04-14 07:15:03,708
6141,2015-08-02 03:24:13,2019-07-30 20:54:10,612
6142,2016-03-03 09:34:08,2019-01-12 12:59:55,960
6143,2015-11-18 00:40:32,2020-11-30 15:59:38,904
6144,2015-08-25 00:08:44,2020-10-24 15:37:35,287
6145,2018-02-19 18:25:19,2020-02-03 17:49:46,989
6146,2017-06-14 16:36:25,2020-03-21 09:33:25,875
6147,2015-10-24 07:57:40,2019-10-14 06:25:03,860
6148,2016-09-21 19:23:58,2020-12-26 13:06:11,920
6149,2015-07-08 05:27:41,2019-11-07 07:40:22,441
6150,2017-01-01 21:08:30,2020-07-31 07:41:54,756
6151,2017-06-05 00:30:55,2020-10-12 10:43:46,259
6152,2017-01-26 03:31:42,2020-10-22 10:17:35,723
6153,2015-10-11 08:29:36,2020-06-16 23:55:46,580
6154,2016-12-28 14:41:47,2018-11-21 05:29:11,391
6155,2017-04-01 07:19:46,2020-09-14 08:52:56,11
6156,2015-08-20 03:01:37,2021-05-16 12:43:44,888
6157,2017-04-07 09:27:20,2020-09-14 12:53:05,925
6158,2016-02-25 17:08:34,2019-08-25 16:06:50,424
6159,2016-11-25 23:08:20,2019-11-21 22:04:03,591
6160,2015-11-20 19:11:22,2020-07-23 15:47:37,212
6161,2017-06-09 23:26:18,2020-06-03 16:03:58,34
6162,2017-07-24 16:35:52,2019-01-13 03:11:48,406
6163,2016-05-01 07:49:16,2019-08-30 19:14:44,655
6164,2015-12-26 15:06:11,2020-07-09 11:00:39,275
6165,2016-11-15 17:47:01,2019-11-01 01:56:08,881
6166,2015-10-24 14:42:13,2019-12-13 21:36:56,489
6167,2017-08-04 01:35:14,2020-08-02 14:55:10,977
6168,2016-10-24 12:23:04,2018-12-10 22:02:15,825
6169,2016-06-25 00:30:02,2019-12-20 23:41:38,137
6170,2017-02-10 16:31:49,2019-11-19 08:22:07,249
6171,2017-04-09 17:16:16,2019-09-25 12:16:18,712
6172,2018-04-14 19:51:31,2019-01-20 23:57:38,17
6173,2016-09-11 08:13:10,2018-07-07 13:57:44,621
6174,2017-05-29 19:17:52,2021-01-28 16:24:05,533
6175,2016-04-19 13:52:35,2019-04-30 10:04:53,152
6176,2017-06-08 08:33:42,2020-03-21 18:30:12,5
6177,2016-07-03 02:04:38,2018-11-08 12:54:16,472
6178,2015-07-11 15:32:55,2019-12-13 22:02:49,549
6179,2017-04-03 16:33:30,2021-02-28 09:29:36,369
6180,2017-03-20 21:33:28,2018-08-25 00:23:02,290
6181,2017-02-18 05:49:47,2020-04-12 04:53:52,907
6182,2017-10-06 03:44:49,2020-04-26 12:33:18,498
6183,2017-03-21 11:08:55,2018-10-01 19:45:17,822
6184,2016-01-25 16:34:52,2020-06-27 12:57:17,119
6185,2017-01-09 14:30:11,2020-01-07 18:58:54,506
6186,2016-07-04 18:08:22,2019-06-13 16:32:38,603
6187,2016-04-28 02:44:38,2020-09-03 21:12:59,123
6188,2016-09-18 02:14:17,2020-05-21 00:57:17,367
6189,2017-11-19 12:21:57,2021-04-23 01:05:07,351
6190,2016-09-07 23:39:51,2019-03-02 18:18:54,385
6191,2018-03-11 09:36:38,2019-08-16 08:17:27,609
6192,2015-10-30 02:59:32,2019-01-09 18:31:28,682
6193,2015-09-10 08:36:34,2019-09-22 08:54:23,578
6194,2016-03-02 10:34:23,2018-10-21 15:49:03,321
6195,2018-02-22 16:39:53,2021-03-31 17:53:47,66
6196,2016-05-20 19:22:31,2020-12-18 12:37:38,17
6197,2016-09-02 07:01:32,2018-07-26 18:22:02,804
6198,2017-07-01 13:31:30,2019-07-07 21:17:31,139
6199,2017-07-17 09:12:15,2020-06-23 23:48:47,754
6200,2016-02-16 20:11:18,2018-11-06 09:19:18,433
6201,2017-03-14 11:39:08,2018-07-15 08:01:58,504
6202,2017-03-30 15:28:39,2019-11-04 17:01:41,817
6203,2018-01-15 01:29:30,2021-05-21 04:21:33,934
6204,2016-08-08 06:01:57,2019-07-14 20:47:44,968
6205,2017-09-22 01:30:21,2019-08-25 12:02:28,176
6206,2017-01-15 22:14:46,2019-03-06 06:36:17,320
6207,2018-04-08 22:35:43,2019-02-10 23:59:16,537
6208,2015-06-07 11:41:06,2019-09-18 18:42:46,295
6209,2018-01-23 04:23:34,2021-01-17 16:22:25,402
6210,2017-09-13 00:02:32,2021-01-09 17:21:22,931
6211,2017-09-24 13:10:13,2021-01-22 09:12:26,498
6212,2016-04-10 08:50:55,2020-08-08 17:30:33,710
6213,2018-01-24 11:41:09,2019-10-22 17:02:36,912
6214,2016-10-17 10:17:57,2018-10-22 17:18:53,449
6215,2017-02-14 01:08:09,2021-05-15 20:31:49,52
6216,2018-03-10 03:36:24,2021-04-08 19:20:03,396
6217,2017-08-29 10:47:51,2019-05-15 19:00:27,570
6218,2016-06-01 08:31:51,2019-10-10 16:55:46,962
6219,2015-11-04 22:38:30,2021-04-08 23:01:27,31
6220,2017-07-13 18:57:53,2018-10-30 07:01:50,559
6221,2016-07-01 11:24:51,2020-08-27 21:42:24,828
6222,2016-03-19 18:39:49,2020-04-18 01:04:49,9
6223,2015-12-25 15:12:39,2020-07-02 11:58:16,714
6224,2018-05-23 17:01:49,2020-04-19 18:22:43,191
6225,2016-01-11 18:26:40,2020-01-18 09:33:52,274
6226,2016-02-29 00:30:51,2021-01-31 21:22:16,94
6227,2015-09-17 07:43:35,2019-05-29 00:48:44,441
6228,2018-04-12 13:05:38,2018-11-23 23:28:00,645
6229,2017-07-04 13:10:08,2019-03-31 14:19:08,477
6230,2015-12-26 02:24:10,2021-02-10 21:21:28,839
6231,2015-12-22 21:46:22,2018-10-24 19:16:56,894
6232,2017-12-02 12:06:46,2019-02-25 16:46:08,59
6233,2017-03-15 13:22:24,2019-08-17 10:19:06,332
6234,2018-04-14 12:08:37,2019-06-04 22:49:17,846
6235,2018-04-17 03:26:13,2019-04-08 04:42:18,952
6236,2018-03-29 14:49:33,2020-01-17 16:25:49,821
6237,2018-06-01 22:58:09,2020-03-21 03:14:57,351
6238,2015-11-29 19:06:48,2019-10-08 10:30:01,547
6239,2016-01-16 05:04:01,2020-04-02 17:48:43,855
6240,2016-04-02 02:26:21,2020-07-22 11:46:39,680
6241,2018-02-16 07:55:20,2020-07-20 03:43:18,604
6242,2015-06-09 19:31:32,2021-01-30 20:42:51,152
6243,2018-03-15 18:00:11,2018-06-20 23:45:54,573
6244,2016-09-22 07:41:30,2019-12-19 08:36:38,322
6245,2017-04-12 02:59:15,2020-01-02 07:40:41,223
6246,2016-08-05 12:20:26,2020-03-04 23:48:41,409
6247,2016-01-26 16:46:44,2021-05-23 19:42:17,717
6248,2016-08-20 07:46:14,2020-11-19 02:34:28,94
6249,2018-03-13 18:20:28,2021-05-09 02:04:40,930
6250,2016-05-25 23:22:26,2019-06-29 20:17:29,422
6251,2017-10-23 08:39:16,2019-04-08 04:30:13,126
6252,2015-09-02 08:48:18,2020-03-02 08:52:32,20
6253,2018-05-10 06:01:35,2019-06-05 10:44:06,297
6254,2016-04-28 23:15:50,2020-01-11 01:32:10,100
6255,2016-03-03 06:24:44,2018-10-19 21:40:15,759
6256,2017-12-20 22:12:13,2018-12-31 12:17:47,649
6257,2017-07-09 07:20:42,2019-09-04 21:58:46,570
6258,2017-08-11 07:17:59,2018-08-12 22:04:00,301
6259,2015-10-18 11:01:27,2021-02-08 19:22:12,653
6260,2017-12-29 20:23:58,2018-08-28 06:59:18,514
